VIN,CustomerID,Start_date,Vendor_name,Part_price,Part_number,Quantity
H7QI1RIE4PV927179,186,2020-12-11,Plexzap,29.69,TP-BAE0003,1
H7QI1RIE4PV927179,186,2020-12-11,Toughzap,36.03,TP-BAE0009,2
H7QI1RIE4PV927179,186,2020-12-11,Plexzap,38.56,TP-EAEAD0046,3
H7QI1RIE4PV927179,186,2020-12-11,Nam-zim,40.17,TP-EAES0109,1
H7QI1RIE4PV927179,198,2021-2-12,Nam-zim,0.81,PP-EAEM0150,4
H7QI1RIE4PV927179,198,2021-2-12,Funholding,40.19,TP-EAEGAM0064,3
H7QI1RIE4PV927179,47,2021-5-4,Plexzap,30.82,BH-BAE0000,2
H7QI1RIE4PV927179,47,2021-5-4,Blackzim,9.03,BH-PACBS0184,3
H7QI1RIE4PV927179,47,2021-5-4,Plexzap,6.08,BM-EAES0100,3
H7QI1RIE4PV927179,47,2021-5-4,Finhigh,42.78,BM-EAES0127,3
H7QI1RIE4PV927179,200,2021-5-27,Plexzap,41.58,FG-EAEM0142,2
H7QI1RIE4PV927179,200,2021-5-27,Zathunicon,19.3,PP-EAECS0050,1
H7QI1RIE4PV927179,34,2021-8-20,Blackzim,0.56,BH-BAEW0037,2
H7QI1RIE4PV927179,34,2021-8-20,Finhigh,44.44,FH-EAEIS0077,3
H7QI1RIE4PV927179,34,2021-8-20,Funholding,45.1,PP-EAES0097,2
H7QI1RIE4PV927179,34,2021-8-20,Nam-zim,16.55,PP-ICS0158,2
H7YXEEZ5YBN321572,193,2021-5-18,Zathunicon,24.45,BH-BAEW0040,1
H7YXEEZ5YBN321572,193,2021-5-18,Nam-zim,55.51,FH-BAED0025,3
H7YXEEZ5YBN321572,193,2021-5-18,Finhigh,19.6,FH-EAELASS0088,3
H7YXEEZ5YBN321572,193,2021-5-18,Finhigh,44.56,ZN-EAEM0142,3
H7YXEEZ5YBN321572,193,2021-5-18,Plexzap,51.5,ZN-PACBS0185,1
H7YXEEZ5YBN321572,65,2021-6-3,Plexzap,20.58,BM-BAE0005,1
H7YXEEZ5YBN321572,65,2021-6-3,Toughzap,67.95,FG-EAELASS0090,2
H7YXEEZ5YBN321572,59,2021-6-16,Betatech,28.07,BH-EAEM0135,4
H7YXEEZ5YBN321572,59,2021-6-16,Finhigh,22.03,BH-EAES0120,4
H7YXEEZ5YBN321572,59,2021-6-16,Nam-zim,64.23,PP-EAEIS0080,1
H7YXEEZ5YBN321572,59,2021-6-16,Betatech,42.87,PP-PACBS0189,3
H7YXEEZ5YBN321572,59,2021-6-16,Blackzim,69.29,ZN-BAED0024,2
H7YXEEZ5YBN321572,59,2021-6-16,Zathunicon,11.38,ZN-ICS0159,1
H7YXEEZ5YBN321572,186,2021-7-9,Betatech,54.82,BH-BAED0028,2
H7YXEEZ5YBN321572,186,2021-7-9,Funholding,66.71,BH-BAEW0040,3
H7YXEEZ5YBN321572,186,2021-7-9,Funholding,58.54,PP-PACBS0195,1
H7YXEEZ5YBN321572,186,2021-7-9,Betatech,27.04,PP-PACBS0198,2
H7YXEEZ5YBN321572,149,2021-7-16,Blackzim,19.66,FH-EAEIS0080,1
H7YXEEZ5YBN321572,149,2021-7-16,Nam-zim,52.5,FH-ICS0154,1
H7YXEEZ5YBN321572,149,2021-7-16,Nam-zim,59.53,NM-BAE0000,3
H7YXEEZ5YBN321572,149,2021-7-16,Plexzap,6.43,NM-BAED0024,2
H7YXEEZ5YBN321572,175,2021-7-28,Funholding,9.51,BM-EAESS0117,4
H7YXEEZ5YBN321572,175,2021-7-28,Finhigh,70.47,ZN-BAE0022,3
H7YXEEZ5YBN321572,68,2021-7-31,Finhigh,37.36,FH-BAE0021,3
H7YXEEZ5YBN321572,68,2021-7-31,Zathunicon,32.23,FH-EAES0109,2
H7YXEEZ5YBN321572,68,2021-7-31,Finhigh,60.82,NM-EAEGAM0067,2
H7YXEEZ5YBN321572,68,2021-7-31,Toughzap,49.62,PP-ICS0158,4
HBLEGCX5QOM344604,50,2021-1-13,Toughzap,34.16,BH-BAE0015,2
HBLEGCX5QOM344604,50,2021-1-13,Zathunicon,79.81,FH-BAE0017,2
HBLEGCX5QOM344604,50,2021-1-13,Betatech,44.36,PP-BAED0030,3
HBLEGCX5QOM344604,50,2021-1-13,Betatech,80.71,PP-EAECS0049,3
HBLEGCX5QOM344604,50,2021-1-13,Plexzap,112.41,TP-EAEM0132,1
HI8BNKPUAJE220277,19,2021-1-23,Blackzim,137.44,FH-EAEESS0058,1
HI8BNKPUAJE220277,19,2021-1-23,Finhigh,146.62,FH-ICS0154,2
HI8BNKPUAJE220277,23,2021-2-11,Plexzap,17.71,FG-EAEESS0055,3
HI8BNKPUAJE220277,23,2021-2-11,Blackzim,123.71,FG-EAEESS0061,4
HI8BNKPUAJE220277,108,2021-6-26,Zathunicon,78.24,BM-EAEIS0079,1
HOVBLXCQ8IF716757,23,2021-4-1,Nam-zim,24.16,FG-BAE0006,1
HOVBLXCQ8IF716757,163,2021-6-11,Funholding,56.2,BH-EAEESS0057,4
HOVBLXCQ8IF716757,163,2021-6-11,Nam-zim,54.62,BH-EAEIS0078,2
HOVBLXCQ8IF716757,163,2021-6-11,Plexzap,51.32,BH-ICS0162,2
HOVBLXCQ8IF716757,163,2021-6-11,Finhigh,1.51,BH-PACBS0183,2
HOVBLXCQ8IF716757,163,2021-6-11,Finhigh,60.2,BM-EAELASS0092,4
HOVBLXCQ8IF716757,163,2021-6-11,Zathunicon,69.61,FH-BAE0009,3
HOVBLXCQ8IF716757,163,2021-6-11,Betatech,36.6,FH-EAEIS0079,3
HOVBLXCQ8IF716757,163,2021-6-11,Nam-zim,61.2,FH-EAES0125,2
HOVBLXCQ8IF716757,163,2021-6-11,Betatech,4.18,FH-EAES0126,4
HTKXE18G4LM642663,118,2021-3-3,Blackzim,28.29,FG-BAEW0034,3
HTKXE18G4LM642663,118,2021-3-3,Plexzap,1.93,FG-ICS0161,3
HTKXE18G4LM642663,118,2021-3-3,Betatech,57.86,NM-BAE0019,4
HTKXE18G4LM642663,118,2021-3-3,Finhigh,94.9,NM-PACBS0186,3
HTKXE18G4LM642663,118,2021-3-3,Nam-zim,107.7,PP-BAE0022,3
HTKXE18G4LM642663,118,2021-3-3,Nam-zim,47.89,PP-EAES0112,1
HTKXE18G4LM642663,169,2021-4-26,Nam-zim,29.78,BM-BAE0008,1
HTKXE18G4LM642663,123,2021-6-3,Betatech,86.61,FH-EAEM0138,1
HTKXE18G4LM642663,123,2021-6-3,Funholding,139.27,FH-EAES0120,1
HTKXE18G4LM642663,125,2021-6-22,Toughzap,85.26,BM-BAE0022,4
HTKXE18G4LM642663,125,2021-6-22,Funholding,94.26,BM-EAES0124,3
HTKXE18G4LM642663,15,2021-8-3,Finhigh,65.33,BH-EAEESS0054,3
HTKXE18G4LM642663,15,2021-8-3,Plexzap,21.49,BH-PACBS0191,1
HTKXE18G4LM642663,15,2021-8-3,Betatech,30.92,BM-EAELASS0087,1
HXAALKJLHP8932836,166,2021-3-2,Betatech,21.02,FG-EAEAD0042,2
HXAALKJLHP8932836,166,2021-3-2,Finhigh,8.8,PP-EAES0110,3
HXAALKJLHP8932836,166,2021-3-2,Plexzap,15.99,PP-PACBS0163,1
HXAALKJLHP8932836,166,2021-3-2,Finhigh,23.36,TP-PACBS0190,1
HXAALKJLHP8932836,159,2021-5-16,Nam-zim,47.34,BH-BAE0013,2
HXAALKJLHP8932836,159,2021-5-16,Blackzim,14.15,BH-PACBS0177,3
HXAALKJLHP8932836,159,2021-5-16,Blackzim,23.43,FG-EAEAD0044,4
HXAALKJLHP8932836,159,2021-5-16,Betatech,3.76,FG-ICS0156,2
HYJR3P5MJII589050,77,2021-1-8,Finhigh,14.71,BM-EAEGAM0064,4
HYJR3P5MJII589050,77,2021-1-8,Zathunicon,36.82,BM-EAEGAM0070,1
HYJR3P5MJII589050,77,2021-1-8,Betatech,7.71,NM-BAE0017,3
HYJR3P5MJII589050,77,2021-1-8,Betatech,9.4,NM-EAES0124,1
HYJR3P5MJII589050,151,2021-5-1,Nam-zim,20.89,BH-PACBS0171,3
HYJR3P5MJII589050,151,2021-5-1,Blackzim,34.27,PP-EAEGAM0073,1
HYJR3P5MJII589050,151,2021-5-1,Betatech,46.62,PP-EAES0121,4
HYJR3P5MJII589050,151,2021-5-1,Finhigh,0.67,PP-PACBS0168,1
I7WFVKAWQYK253909,130,2021-2-18,Zathunicon,19.05,NM-BAE0004,1
I7WFVKAWQYK253909,130,2021-2-18,Plexzap,40.49,NM-BAE0008,1
I7WFVKAWQYK253909,179,2021-7-9,Toughzap,3.28,FH-EAELASS0086,3
I7WFVKAWQYK253909,179,2021-7-9,Plexzap,37.53,PP-EAES0093,1
I7WFVKAWQYK253909,179,2021-7-9,Toughzap,11.81,PP-PACBS0164,3
I8Y14BPSZXY404516,96,2021-4-16,Betatech,44.27,BH-PACBS0174,4
I8Y14BPSZXY404516,96,2021-4-16,Finhigh,53.55,BM-PACBS0176,1
I8Y14BPSZXY404516,96,2021-4-16,Finhigh,44.78,FG-BAE0004,4
I8Y14BPSZXY404516,96,2021-4-16,Zathunicon,18.4,FG-EAELASS0083,1
I8Y14BPSZXY404516,96,2021-4-16,Funholding,17.31,PP-EAEGAM0066,1
I8Y14BPSZXY404516,96,2021-4-16,Finhigh,18.63,PP-ICS0157,1
I8Y14BPSZXY404516,96,2021-4-16,Betatech,11.79,ZN-PACBS0164,4
I8Y14BPSZXY404516,184,2021-6-5,Finhigh,35.25,NM-EAEM0148,4
I8Y14BPSZXY404516,82,2021-6-24,Betatech,3.91,FH-IFCAP0152,3
I8Y14BPSZXY404516,82,2021-6-24,Funholding,57.02,PP-ICS0162,1
I8Y14BPSZXY404516,162,2021-8-30,Nam-zim,9.68,BH-EAEM0132,4
I8Y14BPSZXY404516,162,2021-8-30,Funholding,11.24,PP-BAE0000,1
I8Y14BPSZXY404516,162,2021-8-30,Plexzap,10.94,PP-BAED0024,1
I8Y14BPSZXY404516,162,2021-8-30,Nam-zim,22.42,TP-EAEM0136,4
I8Y14BPSZXY404516,162,2021-8-30,Toughzap,0.04,TP-PACBS0176,1
IGRV02IHT73140725,47,2020-8-21,Finhigh,57.49,BH-PACBS0190,3
IGRV02IHT73140725,47,2020-8-21,Finhigh,55.66,TP-EAES0121,1
IGRV02IHT73140725,47,2020-8-21,Nam-zim,108.41,TP-PACBS0194,4
IGRV02IHT73140725,47,2020-8-21,Nam-zim,68.73,ZN-EAECS0048,3
IGRV02IHT73140725,47,2020-8-21,Finhigh,121.52,ZN-ICS0161,4
IGRV02IHT73140725,98,2020-10-7,Nam-zim,14.37,BM-EAECS0051,3
IGRV02IHT73140725,98,2020-10-7,Toughzap,86.88,BM-EAESS0117,3
IGRV02IHT73140725,93,2020-12-21,Nam-zim,92.66,BM-EAEESS0057,1
IGRV02IHT73140725,93,2020-12-21,Finhigh,102.59,BM-EAES0096,1
IGRV02IHT73140725,67,2021-3-12,Toughzap,41.4,TP-BAE0018,4
IGRV02IHT73140725,67,2021-3-12,Zathunicon,53.59,TP-EAEM0140,3
IGRV02IHT73140725,73,2021-5-20,Betatech,98.64,NM-BAED0028,4
IGRV02IHT73140725,73,2021-5-20,Zathunicon,112.36,NM-EAEGAM0066,2
IGRV02IHT73140725,73,2021-5-20,Blackzim,70.84,PP-EAECS0051,4
IGRV02IHT73140725,73,2021-5-20,Finhigh,92.72,PP-EAEGAM0062,3
IGRV02IHT73140725,73,2021-5-20,Plexzap,65.08,PP-EAEM0146,2
IGRV02IHT73140725,73,2021-5-20,Betatech,53.2,PP-PACBS0193,2
IGRV02IHT73140725,73,2021-5-20,Finhigh,2.95,TP-BAE0022,4
IGRV02IHT73140725,73,2021-5-20,Betatech,88.11,TP-EAEGAM0067,2
IGRV02IHT73140725,73,2021-5-20,Toughzap,8.6,TP-EAEM0147,1
IGRV02IHT73140725,73,2021-5-20,Finhigh,94.38,ZN-EAEAD0046,1
IGRV02IHT73140725,198,2021-5-28,Toughzap,33.42,BH-EAEAD0047,1
IGRV02IHT73140725,198,2021-5-28,Betatech,94.46,BH-EAEESS0056,3
IGRV02IHT73140725,198,2021-5-28,Finhigh,97.33,BH-IFCAP0152,2
IGRV02IHT73140725,198,2021-5-28,Toughzap,58.37,FG-EAEESS0055,3
IGRV02IHT73140725,198,2021-5-28,Nam-zim,3.32,NM-EAELASS0089,3
IGRV02IHT73140725,198,2021-5-28,Nam-zim,58.53,ZN-PACBS0169,1
IH28F14QLL7256787,38,2021-6-11,Plexzap,7.86,FG-EAES0097,4
IH28F14QLL7256787,38,2021-6-11,Plexzap,69.07,FG-EAEWH0129,1
IH28F14QLL7256787,38,2021-6-11,Finhigh,57.23,FH-BAE0004,1
IH28F14QLL7256787,38,2021-6-11,Funholding,61.25,FH-EAES0125,3
IH28F14QLL7256787,38,2021-6-11,Finhigh,30.75,NM-ICS0157,1
IH28F14QLL7256787,38,2021-6-11,Finhigh,39.6,ZN-BAE0011,1
IH28F14QLL7256787,24,2021-6-15,Toughzap,49.91,BH-ICS0160,3
IH28F14QLL7256787,24,2021-6-15,Betatech,74.58,ZN-EAEM0142,3
IH28F14QLL7256787,110,2021-7-19,Betatech,36.03,NM-BAE0006,1
IH28F14QLL7256787,55,2021-8-18,Nam-zim,61.16,BM-EAEIS0078,2
IH28F14QLL7256787,55,2021-8-18,Zathunicon,62.98,BM-EAELASS0086,1
IH28F14QLL7256787,55,2021-8-18,Betatech,16.58,NM-ICS0162,3
IH28F14QLL7256787,55,2021-8-18,Plexzap,60.89,TP-EAES0122,1
IH28F14QLL7256787,42,2021-8-26,Betatech,62.58,FG-PACBS0164,4
IH28F14QLL7256787,42,2021-8-26,Betatech,51.44,NM-EAEIS0079,4
IH28F14QLL7256787,42,2021-8-26,Funholding,13.06,ZN-EAES0126,4
IH28F14QLL7256787,188,2021-9-1,Blackzim,70.29,BH-BAE0002,4
IH28F14QLL7256787,188,2021-9-1,Zathunicon,16.99,BH-EAEAD0045,1
IH28F14QLL7256787,188,2021-9-1,Finhigh,63.67,BM-EAELASS0083,3
IH28F14QLL7256787,188,2021-9-1,Betatech,6.99,BM-EAES0127,1
IH28F14QLL7256787,188,2021-9-1,Finhigh,60.41,FG-BAEW0039,2
IH28F14QLL7256787,188,2021-9-1,Zathunicon,51.77,FG-EAELASS0087,1
IH28F14QLL7256787,188,2021-9-1,Toughzap,57.43,PP-PACBS0168,1
IHRJFBVFNUW829342,45,2021-1-8,Toughzap,76.42,BH-EAES0127,3
IHRJFBVFNUW829342,45,2021-1-8,Zathunicon,13.75,BH-PACBS0196,4
IHRJFBVFNUW829342,45,2021-1-8,Finhigh,86.73,ZN-EAEGAM0063,1
IHRJFBVFNUW829342,45,2021-1-8,Finhigh,22.88,ZN-EAES0097,3
IHRJFBVFNUW829342,144,2021-2-26,Finhigh,89.49,BM-EAES0094,1
IHRJFBVFNUW829342,113,2021-6-9,Blackzim,35.98,BM-BAEW0035,3
IHRJFBVFNUW829342,113,2021-6-9,Nam-zim,71.48,FG-EAES0126,2
IHRJFBVFNUW829342,113,2021-6-9,Plexzap,88.37,FH-EAEM0144,2
IHRJFBVFNUW829342,113,2021-6-9,Blackzim,77.78,FH-PACBS0174,1
IHRJFBVFNUW829342,113,2021-6-9,Funholding,72.21,ZN-EAES0111,2
IHRJFBVFNUW829342,62,2021-6-19,Finhigh,44.03,BH-EAELASS0083,3
IHRJFBVFNUW829342,62,2021-6-19,Plexzap,20.83,BH-ICS0153,2
IHRJFBVFNUW829342,62,2021-6-19,Plexzap,40.14,PP-BAEW0040,4
IHRJFBVFNUW829342,62,2021-6-19,Funholding,60.82,PP-EAEGAM0065,2
IHRJFBVFNUW829342,62,2021-6-19,Plexzap,38.54,TP-EAECS0051,3
IHRJFBVFNUW829342,62,2021-6-19,Plexzap,56.21,TP-EAES0105,3
IHRJFBVFNUW829342,111,2021-7-27,Zathunicon,57.33,PP-EAEESS0056,1
IHRJFBVFNUW829342,111,2021-7-27,Betatech,68.98,PP-EAEM0148,1
IHRJFBVFNUW829342,127,2021-8-27,Funholding,43.21,FH-EAEESS0059,1
IHRJFBVFNUW829342,127,2021-8-27,Zathunicon,79.18,FH-PACBS0194,2
IHRJFBVFNUW829342,127,2021-8-27,Finhigh,52.42,TP-EAEESS0055,4
IHRJFBVFNUW829342,127,2021-8-27,Zathunicon,82.17,TP-EAEM0132,2
IKDJI2NJR3A634690,162,2021-3-8,Finhigh,52.29,BH-EAELASS0089,2
IKDJI2NJR3A634690,162,2021-3-8,Betatech,17.89,BH-PACBS0170,1
IKDJI2NJR3A634690,162,2021-3-8,Toughzap,18.91,BM-EAES0095,3
IKDJI2NJR3A634690,162,2021-3-8,Funholding,56.54,BM-EAES0101,4
IKDJI2NJR3A634690,162,2021-3-8,Toughzap,61.26,BM-EAES0123,4
IKDJI2NJR3A634690,162,2021-3-8,Plexzap,23.77,FH-BAE0009,2
IKDJI2NJR3A634690,162,2021-3-8,Toughzap,50.57,FH-EAES0108,3
IKDJI2NJR3A634690,162,2021-3-8,Toughzap,2.84,NM-EAELASS0085,3
IKDJI2NJR3A634690,162,2021-3-8,Betatech,27.65,NM-EAEM0142,3
IKDJI2NJR3A634690,26,2021-4-30,Finhigh,3.98,TP-EAEM0146,3
IKDJI2NJR3A634690,26,2021-4-30,Toughzap,52.88,TP-PACBS0164,1
IKDJI2NJR3A634690,26,2021-4-30,Toughzap,31.09,ZN-BAE0009,1
IKDJI2NJR3A634690,51,2021-6-2,Betatech,36.42,ZN-EAEGAM0064,1
IKDJI2NJR3A634690,8,2021-7-18,Finhigh,8.34,BM-EAES0127,2
IKDJI2NJR3A634690,167,2021-9-10,Plexzap,29.88,BH-EAES0114,3
IKDJI2NJR3A634690,167,2021-9-10,Zathunicon,16.27,FG-EAELASS0092,3
IKDJI2NJR3A634690,167,2021-9-10,Toughzap,2.6,NM-EAEIS0075,3
IKDJI2NJR3A634690,167,2021-9-10,Blackzim,59.69,TP-EAEWH0131,1
IKDJI2NJR3A634690,167,2021-9-10,Toughzap,41.17,TP-PACBS0176,1
IKDJI2NJR3A634690,167,2021-9-10,Toughzap,62.18,ZN-EAES0108,4
IKDJI2NJR3A634690,167,2021-9-10,Funholding,7.6,ZN-PACBS0181,1
IQS5QPGTG0T954170,72,2021-2-2,Finhigh,33.03,BH-ICS0162,3
IQS5QPGTG0T954170,72,2021-2-2,Zathunicon,110.68,FG-EAEM0137,1
IQS5QPGTG0T954170,72,2021-2-2,Blackzim,91.9,FG-EAESS0116,2
IQS5QPGTG0T954170,72,2021-2-2,Finhigh,90.24,TP-EAES0097,1
IRDWE0OJSPW783332,181,2020-7-9,Blackzim,81.09,FH-BAE0021,1
IRDWE0OJSPW783332,181,2020-7-9,Nam-zim,45.4,FH-IFCAP0152,3
IRDWE0OJSPW783332,181,2020-7-9,Zathunicon,32.61,NM-BAEW0038,3
IRDWE0OJSPW783332,181,2020-7-9,Finhigh,50.62,NM-EAES0105,2
IRDWE0OJSPW783332,53,2020-7-27,Funholding,43.07,PP-BAEW0040,3
IRDWE0OJSPW783332,53,2020-7-27,Toughzap,82.66,PP-EAEM0132,1
IRDWE0OJSPW783332,53,2020-7-27,Finhigh,25.58,PP-EAEM0140,2
IRDWE0OJSPW783332,53,2020-7-27,Blackzim,26.39,PP-PACBS0177,2
IRDWE0OJSPW783332,53,2020-7-27,Betatech,52.53,TP-EAEM0148,2
IRDWE0OJSPW783332,53,2020-7-27,Betatech,27.88,TP-ICS0157,1
IRDWE0OJSPW783332,192,2020-12-10,Toughzap,30.21,FH-EAES0100,1
IRDWE0OJSPW783332,192,2020-12-10,Toughzap,58.76,PP-BAE0010,4
IRDWE0OJSPW783332,192,2020-12-10,Funholding,55,PP-BAEW0040,2
IRDWE0OJSPW783332,192,2020-12-10,Finhigh,60.07,PP-EAECS0048,3
IRDWE0OJSPW783332,192,2020-12-10,Toughzap,22.93,PP-EAEESS0060,3
IRDWE0OJSPW783332,192,2020-12-10,Nam-zim,82.31,ZN-EAEESS0055,2
IRDWE0OJSPW783332,192,2020-12-10,Zathunicon,43.97,ZN-EAES0103,2
J4OTOP87QJC586997,177,2021-4-21,Funholding,8.35,BM-ICS0162,3
J4OTOP87QJC586997,177,2021-4-21,Nam-zim,14.39,BM-PACBS0197,3
J4OTOP87QJC586997,108,2021-5-21,Nam-zim,25.53,NM-BAE0009,1
J4OTOP87QJC586997,108,2021-5-21,Zathunicon,7.34,NM-IFCAP0151,2
J4OTOP87QJC586997,108,2021-5-21,Nam-zim,19.71,PP-BAEW0033,3
J4OTOP87QJC586997,108,2021-5-21,Plexzap,0.43,PP-EAEIS0076,4
J4OTOP87QJC586997,108,2021-5-21,Betatech,30.2,PP-PACBS0196,4
J4OTOP87QJC586997,6,2021-7-10,Blackzim,26.65,FG-PACBS0189,4
J4OTOP87QJC586997,6,2021-7-10,Nam-zim,1.16,ZN-EAEM0139,1
J4OTOP87QJC586997,6,2021-7-10,Funholding,3.57,ZN-PACBS0178,2
J4OTOP87QJC586997,189,2021-7-18,Plexzap,19.1,FH-BAED0032,1
J4OTOP87QJC586997,189,2021-7-18,Nam-zim,39.74,NM-BAEW0034,4
J4OTOP87QJC586997,187,2021-8-22,Blackzim,42.63,TP-PACBS0196,1
J5DUNEJPB5K495242,126,2021-5-27,Blackzim,12.71,BH-ICS0157,4
J5DUNEJPB5K495242,68,2021-8-16,Betatech,39.38,BM-BAEW0036,1
J5DUNEJPB5K495242,68,2021-8-16,Blackzim,61.33,PP-BAED0025,2
J5DUNEJPB5K495242,68,2021-8-16,Plexzap,120.93,PP-BAEW0035,3
J5DUNEJPB5K495242,68,2021-8-16,Nam-zim,118.66,PP-EAES0125,4
J5DUNEJPB5K495242,68,2021-8-16,Nam-zim,71.57,TP-BAE0006,1
J6OFP8V1ZIU680463,7,2021-6-9,Nam-zim,21.99,TP-BAED0031,3
J6OFP8V1ZIU680463,7,2021-6-9,Plexzap,59.6,TP-EAEGAM0065,2
J6OFP8V1ZIU680463,5,2021-7-3,Funholding,102.3,TP-BAED0032,4
J6OFP8V1ZIU680463,5,2021-7-3,Toughzap,62.85,TP-PACBS0188,4
J6OFP8V1ZIU680463,105,2021-7-27,Nam-zim,61.92,BH-EAEGAM0062,4
J6OFP8V1ZIU680463,105,2021-7-27,Betatech,101.18,BH-EAES0102,2
J6OFP8V1ZIU680463,105,2021-7-27,Toughzap,13.93,BM-EAEIS0078,2
J6OFP8V1ZIU680463,105,2021-7-27,Funholding,58.27,BM-PACBS0169,3
J6OFP8V1ZIU680463,105,2021-7-27,Plexzap,14.49,FG-EAELASS0083,2
J6OFP8V1ZIU680463,105,2021-7-27,Zathunicon,82.37,FG-EAELASS0084,3
J6OFP8V1ZIU680463,105,2021-7-27,Plexzap,29.54,FG-ICS0161,4
J6OFP8V1ZIU680463,49,2021-8-6,Nam-zim,49.47,BH-BAE0009,4
J6OFP8V1ZIU680463,49,2021-8-6,Blackzim,55.56,BH-EAEM0150,2
J6OFP8V1ZIU680463,49,2021-8-6,Nam-zim,19.51,BM-EAEESS0058,4
J6OFP8V1ZIU680463,49,2021-8-6,Blackzim,55.55,BM-ICS0161,1
J6OFP8V1ZIU680463,49,2021-8-6,Blackzim,9.11,ZN-BAE0006,4
J6OFP8V1ZIU680463,49,2021-8-6,Finhigh,37.62,ZN-BAE0009,2
J6OFP8V1ZIU680463,49,2021-8-6,Finhigh,0.85,ZN-EAEAD0043,3
J6OFP8V1ZIU680463,49,2021-8-6,Betatech,80,ZN-EAES0102,4
J6OFP8V1ZIU680463,55,2021-8-17,Zathunicon,87.21,BH-EAEGAM0067,3
J6OFP8V1ZIU680463,55,2021-8-17,Zathunicon,51.65,BH-EAES0114,3
J6OFP8V1ZIU680463,122,2021-8-26,Funholding,40.89,BM-EAES0094,3
J6OFP8V1ZIU680463,122,2021-8-26,Betatech,93.39,FH-BAE0006,4
J6OFP8V1ZIU680463,122,2021-8-26,Nam-zim,88.46,ZN-10141,4
J6OFP8V1ZIU680463,162,2021-8-31,Zathunicon,59.93,TP-EAEGAM0068,2
J6OFP8V1ZIU680463,162,2021-8-31,Toughzap,74.11,TP-EAES0120,3
J6OFP8V1ZIU680463,162,2021-8-31,Plexzap,97.81,ZN-EAELASS0085,2
J6OFP8V1ZIU680463,34,2021-9-12,Toughzap,103.74,BH-BAEW0034,2
J6OFP8V1ZIU680463,34,2021-9-12,Toughzap,74.26,BH-PACBS0167,2
J6OFP8V1ZIU680463,34,2021-9-12,Funholding,7.93,BH-PACBS0180,2
JFV8SJWZ8LP113703,60,2021-6-20,Funholding,46.57,BH-EAEESS0053,3
JFV8SJWZ8LP113703,41,2021-8-4,Nam-zim,30.65,BH-BAE0005,2
JFV8SJWZ8LP113703,41,2021-8-4,Funholding,28.43,BH-ICS0156,2
JFV8SJWZ8LP113703,41,2021-8-4,Zathunicon,23.38,BM-EAES0111,1
JFV8SJWZ8LP113703,41,2021-8-4,Nam-zim,19.73,BM-PACBS0173,3
JFV8SJWZ8LP113703,41,2021-8-4,Blackzim,38.33,FG-EAEGAM0074,3
JFV8SJWZ8LP113703,41,2021-8-4,Zathunicon,39.91,FG-EAES0102,4
JFV8SJWZ8LP113703,41,2021-8-4,Betatech,38.78,NM-EAEESS0055,1
JFV8SJWZ8LP113703,41,2021-8-4,Plexzap,18.46,PP-ICS0162,1
JFV8SJWZ8LP113703,168,2021-8-22,Nam-zim,17.8,BH-EAES0106,4
JFV8SJWZ8LP113703,168,2021-8-22,Nam-zim,13.44,BH-EAESS0117,2
JFV8SJWZ8LP113703,168,2021-8-22,Zathunicon,0.44,FG-EAES0114,2
JFV8SJWZ8LP113703,168,2021-8-22,Funholding,6.77,PP-EAELASS0088,1
JFV8SJWZ8LP113703,168,2021-8-22,Zathunicon,45.01,PP-PACBS0182,3
JFV8SJWZ8LP113703,168,2021-8-22,Funholding,31.02,ZN-EAEGAM0072,2
JGJDNZFK42R045945,63,2020-6-4,Funholding,131.53,BM-EAEAD0042,4
JGJDNZFK42R045945,63,2020-6-4,Zathunicon,161.47,BM-EAEM0135,1
JGJDNZFK42R045945,63,2020-6-4,Nam-zim,167.79,NM-EAECS0052,4
JGJDNZFK42R045945,81,2020-10-17,Finhigh,110.12,ZN-BAE0000,3
JGJDNZFK42R045945,81,2020-10-17,Finhigh,39.49,ZN-EAES0107,2
JGJDNZFK42R045945,135,2020-11-22,Nam-zim,164.17,TP-ICS0161,1
JGJDNZFK42R045945,135,2020-11-22,Blackzim,207.24,ZN-EAEAD0047,2
JGJDNZFK42R045945,135,2020-11-22,Betatech,110.18,ZN-EAEM0132,3
JGJDNZFK42R045945,13,2021-5-18,Finhigh,74.67,FH-EAEESS0058,4
JGJDNZFK42R045945,13,2021-5-18,Toughzap,87.98,FH-EAEIS0079,4
JN60KNMSBK2322558,130,2021-3-20,Betatech,10.35,ZN-BAE0003,4
JN60KNMSBK2322558,186,2021-5-30,Betatech,53.41,FH-EAEM0135,1
JN60KNMSBK2322558,186,2021-5-30,Plexzap,35.71,FH-EAES0112,3
JN60KNMSBK2322558,145,2021-6-21,Nam-zim,47.55,PP-BAEW0033,1
JN60KNMSBK2322558,145,2021-6-21,Blackzim,3.42,PP-EAEAD0044,2
JN60KNMSBK2322558,194,2021-7-7,Plexzap,45.97,NM-ICS0154,1
JN60KNMSBK2322558,194,2021-7-7,Funholding,21.33,NM-PACBS0182,4
JN60KNMSBK2322558,194,2021-7-7,Toughzap,14.69,ZN-BAED0027,3
JN60KNMSBK2322558,194,2021-7-7,Zathunicon,36.22,ZN-BAEW0038,3
JN60KNMSBK2322558,194,2021-7-7,Finhigh,37.82,ZN-EAES0106,1
